index,symbol,cluster,d0,d7,d12,d19,d26,d33,d49,d63,d77
172,TP53,1,2.48324998556,0.24704825338,0.104381007638,-0.494796055635,-0.49019017482,-0.123427496283,-0.173438740116,-0.889286955137,-0.663539824587
173,TRPM6,1,2.65430880901,-0.390439610988,-0.456783773099,-0.329916971446,-0.39468649989,-0.375547444841,-0.218327277638,-0.346422182283,-0.142185048824
174,TXN,1,2.610576732,0.00639400266301,-0.220454571683,-0.279220825537,-0.138205842436,-0.512224565127,-0.544784423357,-0.295355918879,-0.62672458764
175,UCHL1,1,2.49562844679,-0.650942774056,-0.653448682153,-0.626501672646,0.369784990958,-0.52140131916,0.047096563338,-0.152987431152,-0.307228121921
176,USP12,1,2.57699122986,-0.273827784367,0.141525698389,-0.717868242047,-0.40652893021,-0.416950613718,-0.353321107814,-0.016592167915,-0.533428082177
177,VASP,1,2.5205045391,0.190002774674,0.197201282718,-0.173987143833,-0.494529807261,-0.418085954712,-0.501087326983,-0.652021799704,-0.667996563999
178,WARS,1,2.64935582884,-0.478693026885,-0.361918799258,-0.113013043306,-0.266037386128,-0.440242822872,-0.428540386458,-0.315546477764,-0.245363886167
179,XBP1,1,1.58037243897,-1.56372613397,0.366455958011,-0.284550832151,-0.319318678084,1.41384369783,-0.495522712265,0.0063094580066,-0.703863196346
180,ZDHHC23,1,2.15017017803,-1.50472628682,-0.295524197,0.341531051554,0.462915455818,-0.500669284308,-0.569755603079,0.198325021424,-0.282266335623
181,ZFP57,1,2.65988175687,-0.145886109889,-0.347106174645,-0.371133860157,-0.371133860157,-0.34550538959,-0.349042843663,-0.371133860157,-0.358939658613
182,ZIC3,1,2.12513899039,-0.789740304011,-1.17633776964,-0.484168923013,0.155943936845,0.691365331749,0.432457121657,-0.257221923902,-0.697436460078
183,AAAS,2,1.26942796658,1.19839710243,0.890929885912,0.0811432840055,0.350240250592,-0.43567691766,-1.0053091142,-1.36121634902,-0.987936108642
184,ACLY,2,2.33509908474,0.746748150129,0.19919936705,-0.575143231934,-0.354317922256,-0.361280664402,-0.633595889629,-0.822179285919,-0.534529607781
185,ADAM8,2,0.927703731803,0.503672208798,0.161062393228,1.84885949933,-0.413554491919,0.0775026647646,-0.913556038062,-0.977340815317,-1.21434915263
186,ADRB3,2,-0.0990597309907,1.61770447711,1.65317635264,-0.170275953673,-0.278720190273,-0.476362128216,-0.953017027503,-0.116682737332,-1.17676306176
187,AKR1E2,2,1.06946511402,1.09740529612,0.205288888586,0.407856944915,0.520891706793,0.322884233958,-0.537839926775,-1.45064434416,-1.63530791346
188,APOE,2,1.67519944133,0.845728855997,0.401430847473,0.507270138562,0.193451916804,-0.257690726457,-1.43286485416,-0.832617130583,-1.09990848896
189,ARID3A,2,1.8574735383,0.888645508263,0.664788723803,0.115348260102,-0.125095068735,-0.35344564483,-0.820769848226,-1.03940134065,-1.18754412802
190,ARRB2,2,1.3026010442,1.52749099664,0.727618654521,-0.0595687543442,-0.280537686643,-0.821023800689,-0.102584416476,-1.2927897967,-1.00120624051
191,ATIC,2,2.2274960168,0.829718079848,0.163581255098,-0.0869616401066,-0.362125771763,-0.347287246385,-0.546706631547,-0.907459953082,-0.970254108858
192,BRD4,2,1.72078571412,0.446562385057,0.088539689647,-0.39343571376,-0.67330585683,0.52016434203,0.647398431067,-1.79348559625,-0.563223395084
193,CDK1,2,1.19633446819,0.262682742545,1.69563197291,0.457601470066,-0.204911941683,-0.81498957602,-0.457863598483,-0.734553363016,-1.39993217451
194,CHD1L,2,1.86716604503,1.38252677344,0.257994451146,-0.229688634264,-0.156174109914,-0.858055701938,-0.717385408175,-0.695570583768,-0.850812831563
195,CIDEB,2,2.02863634097,0.249515578268,1.10863676523,-0.0704181598564,-0.381306724617,-0.46003058388,-0.553842313372,-1.15945579312,-0.761735109622
196,CNBP,2,1.68721636641,0.929951209259,1.01764963201,-0.0511887277695,-0.955075432497,-0.0754165730451,-0.634991939928,-0.747471358193,-1.17067317625
197,CS,2,1.95545008518,0.783143633379,0.30146252672,-0.458236260719,-0.513178093369,0.458414082018,-0.179632918539,-1.19695134109,-1.15047171358
198,CTNNBL1,2,-0.21023395063,1.32905052898,1.4380689275,0.830445925016,0.0738523234738,-0.319491830527,-0.896680525665,-1.11412556377,-1.13088583438
199,CYB5R4,2,1.69661785021,0.963316378586,0.888914819656,-0.0435813325414,0.111490031693,-1.11863715134,-0.998425177541,-0.659666162422,-0.840029256299
200,DCAF17,2,1.80318199761,1.2932163017,0.581725822452,-0.270792887957,-0.326038193526,-0.455423110118,-0.715530602804,-0.871505960043,-1.03883336731
201,DNM1L,2,1.84237443339,0.773674031676,1.14684153828,-0.60684140122,-0.19985981316,-0.728339144755,-0.486101017119,-0.867501908975,-0.874246718114
202,EDA,2,1.99711779692,1.26091005693,0.269655604834,-0.598139604975,-0.288687766719,-0.835032481234,-0.83994733598,-0.621774942774,-0.344101327004
203,ELOVL6,2,2.17371726071,0.528468495844,0.769096763205,-0.236840016223,-0.363666206691,-0.382260790962,-0.775386982372,-0.879642728585,-0.833485794928
204,EPO,2,0.961392410392,0.0825521718214,1.53858430404,1.05827080311,0.0899365390954,-0.765765340478,-1.16606480585,-0.968399409592,-0.830506672536
205,FBL,2,2.10082825102,1.10750598029,0.228049142478,-0.284583283955,-0.360947052909,-0.427509755442,-0.72880201831,-0.970396050893,-0.664145212271
206,FKBP1B,2,1.04043872156,1.11446537952,0.133987776189,0.48297542091,-0.706898471072,0.618614246298,0.228852003588,-1.10384352508,-1.80859155191
207,FOXM1,2,2.34509710191,0.446427865646,0.553284832252,-0.328923199406,-0.40770670852,-0.651507571853,-0.541418220699,-0.736039351674,-0.679214747652
208,FXN,2,2.13358345498,0.991600443381,0.339737145428,-0.141300988721,-0.369868659476,-0.806659056518,-0.741594210637,-0.658101682163,-0.747396446271
209,GGCT,2,1.59520029849,1.51703394969,0.704525575797,-0.367587539617,-0.370527036326,-0.796652232348,-0.803258445252,-0.662004638513,-0.816729931925
210,GJA1,2,2.00050243005,1.0020788595,0.49719698043,-0.339998287775,-1.10220504584,-0.930171339075,-0.648616030479,-0.150996644042,-0.32779092277
211,GLO1,2,1.85728465575,1.05345791731,0.129895951716,-0.759582839892,-0.0586431587404,0.0124804105627,-0.2332377097,-0.374100144343,-1.62755508266
212,GLP1R,2,1.20521486668,-0.313752383629,0.240285676912,1.11004838873,1.33714486232,-0.896693904779,-1.07291185651,-1.05056935475,-0.558766294976
213,GPD2,2,2.16572597049,0.709045068279,0.520909343593,-0.560408389957,0.0288778963753,-0.53781886285,-0.504521457183,-0.817732930097,-1.00407663865
214,GPR55,2,1.80422316174,0.259099303815,0.127625951984,1.25525024775,-0.86100459023,-0.864210881704,-0.773852400255,0.050905530128,-0.998036323227
215,GRB10,2,2.30483071373,0.406899992008,0.368671530863,0.132670620056,-0.264363733782,-0.59383343025,-0.534066952852,-0.870145729216,-0.950663010555
216,GREM1,2,0.606596316963,0.0637525167105,0.514780278303,2.14565195344,-0.0208762016871,-0.71276224627,-0.861939078757,-0.833800783767,-0.901402754939
217,HLA-DRB5,2,-0.103835074123,2.55985098626,0.217244963739,-0.181174036923,-0.267075975779,-0.377883776536,-0.558392845242,-0.647153881954,-0.641580359445
218,HMGA1,2,2.0472192383,1.08332409928,0.390685926219,-0.144256938576,-0.334923753474,-0.59956734778,-0.781592507087,-0.834876726545,-0.826011990333
219,HMGA2,2,1.91294202702,0.973795459826,0.279524259627,-0.352149690054,0.262717397458,-0.517389366484,-0.240062396936,-0.929326727704,-1.39005096275
220,HMGB1,2,2.1798207103,0.625901644665,0.627147112413,-0.943666983382,-0.471519073596,-0.888526714893,-0.556189388061,-0.0773119980468,-0.495655309401
221,HNF1A,2,1.9544107229,0.945034174662,0.687470774977,-0.0819202044197,-0.296156733255,-0.852555453073,-0.499486829407,-1.0283204755,-0.828475976889
222,IGF2BP2,2,1.01580664944,1.59643938881,1.06678172915,0.0518418391031,-0.270681453845,-0.520392481576,-0.791845181742,-1.0531657951,-1.09478469424
223,IL18,2,1.38857650134,1.65025677773,-0.898125242315,-0.331114651252,-0.055569760529,-0.832944363153,-0.66969379908,0.666541635461,-0.917927098199
224,ITGA2B,2,0.359356566274,2.24566589364,-0.0255250671897,0.47454895777,0.0360421740211,-0.582230775091,-0.593189105482,-1.15336528048,-0.761303363463
225,KIAA0101,2,2.015324383,0.799311650129,0.730828383643,-0.619934567727,0.144029232435,-0.791911698292,-0.707604055892,-0.780049730554,-0.789993596745
226,KIF11,2,1.40200555856,1.00489715852,1.37844000731,-0.0501144063657,-0.398283934628,-0.731787692854,-0.536207770634,-1.03156781196,-1.03738110795
227,KLB,2,1.77524645179,1.01943585646,0.694865449458,-0.244150610048,0.182315284377,-0.842428296564,-1.22982617032,-0.462353494057,-0.8931044711
228,LDHA,2,0.636885059703,-0.56384342471,0.870504070849,-0.727003965903,2.11729086239,-0.866559862556,-0.617578729507,-0.341462728109,-0.508231282155
229,MIS18A,2,1.95431295525,0.943920398537,0.617325278605,0.0462345565438,-0.239220891527,-0.651184092232,-0.785734483147,-0.82044220976,-1.06521151227
230,MLX,2,2.13874230671,0.363256139303,0.963663914776,-0.238277909444,-0.292723505431,-0.661107599093,-0.961647854232,-0.64297381157,-0.668931681015
231,MPHOSPH6,2,1.08032834577,0.875961979564,1.78703170392,-0.270516372983,-0.151948780116,-0.729822854493,-0.817018576246,-0.854563371248,-0.919452074168
232,MTOR,2,2.15585551444,0.881150360848,0.0843945370305,-0.881902708885,-0.455565939454,0.295156595142,-0.550004647812,-0.875840698957,-0.653243012356
233,NAMPT,2,1.58312490158,0.564865242915,0.238623547929,-0.233646298206,0.113421461824,1.0067509076,-0.619078267546,-1.07069105039,-1.58337044571
234,NES,2,1.82499741422,0.317200486933,1.30043409671,0.0136456312768,-0.395269727488,-0.423085140053,-0.494114542766,-1.07925366282,-1.06455455601
235,NGFR,2,0.362572484835,2.13426011169,0.782412455338,0.0380941643367,-0.635943392087,-0.0867182366396,-0.694235537229,-0.957553434213,-0.94288861603
236,NPL,2,0.440836216361,0.530657495699,2.03299691868,0.69640930051,-0.706862974534,-1.02928816281,-0.837412062346,-0.635122075228,-0.492214656336
237,NR1H3,2,1.80063198682,1.15639719633,-0.158440412661,0.43940325486,-0.647405854655,0.0737983211072,-0.818447745506,-1.37247527352,-0.473461472774
238,NUDT10,2,1.7852565857,0.683267938096,0.1495106107,1.02566893765,-0.439538317182,-0.649505714238,-1.11702912676,-0.285539183642,-1.15209173033
239,PARP1,2,2.01771136981,0.518420653777,0.56313685232,-0.177390830468,0.475672723166,-0.539441218545,-0.734813235475,-1.06815792206,-1.05513839252
240,PDE3B,2,1.43294679381,1.6214683459,0.309779149288,0.390859446627,-0.465547810052,-1.12889237993,-0.667606678037,-0.653220364131,-0.839786503481
241,PIK3C2A,2,1.62727236088,1.43740016126,0.645432230033,-0.0925564756595,-0.885242411275,-0.444630792448,-0.467741777382,-0.957423663601,-0.862509631801
242,PLA2G7,2,2.06928907795,1.33729826506,-0.5316030746,-0.40041596751,-0.381634581096,-0.676515905647,-0.701532953753,-0.617964881331,-0.0969199790722
243,PLIN2,2,1.80986118416,0.843347216675,0.904463433968,0.115641268799,-0.192274307337,-0.618717632625,-0.811068095549,-1.01319650377,-1.03805656431
244,PON1,2,-0.0138440245909,2.60579972595,0.0515817165892,-0.405655371648,-0.300824024321,-0.392667047313,-0.477774062859,-0.550812742571,-0.515804169239
245,PPIG,2,1.47638276451,0.791110869024,1.49042568902,-0.419435451023,-0.600299008141,-0.314195953814,-0.305273046522,-1.07340445866,-1.04531140439
246,PPP1R12A,2,1.96473982144,0.567454763281,0.714024203943,-0.401580245083,-0.104826272549,0.00966134811223,-0.278990864949,-1.17985655328,-1.29062620092
247,PSMC6,2,1.84106521762,0.317628257449,1.11891926389,0.243718261944,-0.0658093925305,-0.570357951376,-0.856507433336,-0.817801834757,-1.2108543889
248,PSRC1,2,1.16980827075,1.11223855223,1.4600595789,0.175867186081,-0.589466561795,-0.681544317685,-0.657158894459,-1.05924421563,-0.930559598396
249,PTPN1,2,1.18282435398,1.34119839465,0.982059717792,0.291688066996,-0.357616571604,-0.172354624706,-0.942366925716,-1.12321244352,-1.20221996788
250,PTPN2,2,2.24348721336,0.866557006785,0.308055234165,-0.451162557459,-0.264525833464,-0.563951685677,-0.670680991165,-0.699368991536,-0.768409395012
251,PTS,2,1.2660906293,0.202414285664,1.46386751968,-0.754855253782,-0.383521335748,0.0362382551593,-0.666131243762,0.507358507377,-1.67146136389
252,PYY,2,1.02897948321,0.554360748869,0.141840027505,1.93043379725,-0.669645578955,-0.512245222585,-0.536411494388,-1.04626404378,-0.891047717124
253,ROCK1,2,1.65571206222,1.24781019683,0.962799117916,-0.340908976506,-0.372840918304,-0.692487548077,-0.762319917563,-0.942433782082,-0.755330234435
254,ROCK2,2,1.64856616129,-0.209346659016,1.80076893798,-0.238884484923,-0.42202487891,-0.857265227542,-0.616297745446,-0.684391094255,-0.421125009179
255,RPSA,2,0.920459874122,1.52366593828,1.24849145561,-0.285077003594,-0.360467364904,-0.0432240243633,-0.842568132147,-1.16401481659,-0.997265926404
256,SCT,2,0.7339382766,-0.876659572353,-0.0175840597795,2.31842722686,-0.0882621550716,-0.100893583572,-0.666315520457,-0.710457320101,-0.592193292124
257,SIRT1,2,2.15562922794,0.875583273285,0.472992587579,-0.34985048375,-0.603569743069,-0.269426211039,-0.54654256458,-0.859988652012,-0.874827434352
258,SLC2A3,2,2.22916386947,0.969513865625,-0.0838119526446,-0.440246609546,0.0677231657971,-0.644668632002,-0.675907551711,-0.677080738086,-0.744685416906
259,SOX13,2,1.70993978045,0.953792572492,1.12469490737,-0.0240010213814,-0.564785930536,-0.928738326679,-0.766629757063,-0.742279183205,-0.761993041443
260,SPATA5,2,1.70188028609,0.590831825764,1.36032758441,-0.198173064357,-0.435073257848,-0.592103480373,-0.334326769631,-1.15161797259,-0.941745151456
261,SPINK1,2,1.53861108206,0.670953403361,-0.443152031525,1.38115458875,-0.875525694072,0.201174465418,-0.899901546538,-1.12134180288,-0.451972464574
262,ST6GAL1,2,1.55872217866,1.21026729964,1.14988496701,-0.350703310842,-0.815578869357,-0.888548001956,-0.772369107441,-0.627361128779,-0.46431402694
263,STAT5B,2,0.415661696153,1.96629347165,1.01841361791,-0.0853125328326,-0.250097355276,-0.233255040957,-0.674528307228,-1.17298745245,-0.98418809696
264,SUMO4,2,1.08692421328,0.598501484634,0.0105756719008,-0.04261011332,-0.181986957176,0.735947422563,0.910636839062,-1.8700735419,-1.24791501905
265,TBC1D1,2,2.07111241522,1.23347933222,0.20254830366,-0.343004220446,-0.51711315508,-0.691061376369,-0.620516787538,-0.733393571585,-0.602050940077
266,TEK,2,1.99758404628,1.32368116814,0.0951823621665,-0.241658782069,-0.26841260893,-0.754466776667,-0.658403528713,-0.750422728653,-0.743083151553
267,TFAM,2,2.31261754189,0.442849180429,0.594990515903,-0.296168882736,-0.431187295143,-0.448846407699,-0.602024381795,-0.667409538509,-0.904820732338
268,TNNT1,2,0.864309783889,2.36215502184,-0.496878619389,-0.416917355095,-0.701618387246,-0.129229885589,-0.413105403446,-0.564215295559,-0.504499859402
269,WDFY2,2,1.7368990845,1.48792424177,0.173202164567,-0.257556207067,0.102034486374,-0.673985849565,-0.786622427028,-0.860042634698,-0.921852858855
270,WRN,2,1.7750369268,1.32610023021,0.589580496627,-0.144580285317,-0.345889829432,-0.657630646413,-0.931923235474,-0.852398293084,-0.75829536392
271,ADAMTS9,3,-1.49801984736,-0.208475018297,2.016340065,-0.497003742476,0.295401864181,-0.0907472508452,0.916107047865,-0.345810057593,-0.587793060466
272,ANGPT2,3,-0.798440041433,0.189388383631,2.09507755344,1.03572752063,0.159893148676,-0.494946718753,-0.735541742798,-0.730796291726,-0.720361811658
273,ANTXR2,3,-0.808214437976,2.22359895172,-0.267526889469,-0.115732065725,-0.382628592276,-0.587396079928,-0.894621312529,-0.166449560015,0.998969986196
274,AOC3,3,-0.791388873096,1.27862611053,0.741904699141,0.701233541831,-0.175329577568,1.20160766005,-0.554544826929,-1.07963921384,-1.32246952011
275,APOM,3,-1.73622928517,-0.022892517769,-0.144557272014,1.65955262247,0.100047669072,0.887119709958,0.113132719879,-1.14699763329,0.29082398686
276,ARHGAP15,3,-0.67505486149,2.26428649716,1.04868986801,-0.222988600165,-0.223320153952,-0.465714011369,-0.631867788515,-0.588021843393,-0.506009106291
277,ATF3,3,-0.814475200375,-0.663209707086,1.60100910063,1.05338880344,0.884941816715,0.342528697572,-0.30011718253,-0.952386004281,-1.15168032408
278,ATF6,3,-2.46818427766,0.597975968791,0.754640369577,-0.301786754796,-0.08455215623,0.6887540298,0.51387654757,-0.0734653696394,0.372741642588
279,BACH2,3,-1.92861392999,1.40461274593,0.908750276756,0.472101590648,0.0830180266795,0.302562142384,0.222967004298,-0.86863788273,-0.596759973981
280,BCL2L11,3,-2.00814970604,0.952881940519,0.263954373327,-0.579089298391,-0.225500365765,0.175575674076,1.57207941485,0.135913006421,-0.287665039004
281,BMP4,3,-2.02975038039,0.633562455033,0.197690063452,0.764301139913,-0.286383778007,-0.265116237759,-0.766285805615,0.336891663365,1.41509088
282,C6orf57,3,-1.76652540279,0.543278868491,1.6033041021,0.365423594967,0.770686252417,-0.738174975661,-0.448924722358,0.328204328923,-0.657272046091
283,CACNG2,3,-0.928124192117,-0.778833103372,0.688806156071,2.11275089643,-0.496733242528,-0.536891421243,-0.253857759566,-0.602054291046,0.794936957368
284,CALM2,3,-1.8339320775,-0.725318789637,1.10806065761,1.31320329056,0.37638408363,0.232645905958,0.0528718000725,0.379321196039,-0.903236066737
285,CCK,3,-0.93243600621,0.519914239217,1.28946751123,-0.680606105109,-1.01316779314,-0.792524837654,-0.243296773456,1.73389768235,0.118752082781
286,CD226,3,-1.4993641359,-0.873667770379,0.46358885281,1.1724027944,1.38783371311,0.840857313386,-0.538704088192,-0.372095036981,-0.580851642252
287,CD4,3,-1.83299550009,-0.199357136243,0.743165547327,0.561062331554,1.74409238442,0.291949701787,-0.544274995734,-0.285916768499,-0.477725564527
288,CELSR2,3,-2.27406944031,0.0956188599209,0.542331266343,0.0249897715382,0.935408722679,0.762350073916,0.814082023959,-0.440856572522,-0.459854705519
289,CFTR,3,-0.726623097725,-0.614758562786,2.37293436106,0.485625671973,0.466033318004,-0.602063250573,-0.513853316559,-0.371889361927,-0.49540576147
290,CHI3L1,3,-0.585508846254,2.33864093763,0.933571709496,-0.507847409154,-0.33802498808,-0.557490123571,-0.569678887978,-0.52149093192,-0.192171460172
291,CMA1,3,-1.89005820859,1.66250192742,-0.67716196536,0.184646439512,0.337638447731,-0.222998779538,-0.246115674462,-0.114715100219,0.966262913505
292,CREM,3,-2.01820438622,-0.598124680746,1.10524312035,0.690417192437,0.925614123919,0.530481434077,0.163824258027,0.039947040601,-0.839198102446
293,CYP2E1,3,-1.77494313685,-0.530522948998,-0.10116259129,1.01763160546,1.83120279288,0.0647435271967,-0.140646752153,0.0142679074968,-0.380570403739
294,DDAH2,3,-2.19260771852,-0.104678349821,0.0993746686137,1.10662712192,0.69079756185,1.00070394398,0.281264094829,-0.420852011582,-0.460629311276
295,DGAT1,3,-2.35947214113,-0.310116313085,0.242556488404,1.17232093826,0.403288833028,0.780810935479,0.305842540589,-0.0467816168628,-0.18844966468
296,DGAT2,3,-1.65410292625,0.81405630776,-0.306285605834,1.94550309023,0.408044544551,-0.0500034906983,-0.649892548324,-0.288410186595,-0.218909184839
297,DLL1,3,-1.0272177725,1.09266423789,1.91894216419,0.301399437172,0.138866017151,-0.0321209600663,-0.617088835356,-0.871714449655,-0.903729838833
298,DLX3,3,-1.0254917471,1.67532178625,0.0336834020381,0.114856765348,-0.256263054021,-0.611843234943,-1.08317890981,-0.385163792033,1.53807878428
299,DMPK,3,-2.1315971534,0.816381823398,0.240582959951,0.689371446961,1.13954349908,0.540959042827,-0.20410133053,-0.426083425752,-0.665056862542
300,DUSP4,3,-1.45361682947,-1.39986096702,1.84843055367,0.39091042205,0.0418020691013,0.485322100782,0.254841835835,-0.228081653331,0.0602524683845
301,DYRK1B,3,-1.87733345873,1.91971647519,-0.0437825532087,-0.356598393317,0.0755269526408,-0.61167983514,0.211986211854,0.297726522293,0.384438078425
302,ESR2,3,0.00516139060941,1.28671217806,-0.626072645628,-0.175207617178,0.272109016528,-0.1926536146,1.52556397276,-0.245503391371,-1.85010928918
303,F2,3,-0.0266736705002,0.691682908714,0.462809913158,1.65338394372,0.991496559527,-0.907007384697,-0.814124250126,-1.0257840099,-1.0257840099
304,F7,3,-1.91767126987,0.113016489925,0.638494887217,0.787457005829,-0.765217264029,-0.208276613185,-0.635466630341,0.623802924832,1.36386046962
305,F8,3,-0.89516190878,2.34141525787,-0.184162658333,0.516076886123,0.0310297565385,-1.0211724396,-0.510660954404,-0.330009601273,0.0526456618583
306,FNDC5,3,-1.44031867082,1.85212431696,0.502851683808,0.684196413829,-0.737617590548,-0.347839732698,-0.873808655209,-0.194340840686,0.554753075364
307,FOS,3,-1.77839795903,-0.293217313542,1.59384590119,-0.179600609186,-0.97126237727,-0.205171015188,0.702956327896,0.392619730408,0.738227314723
308,FYN,3,-2.29100577147,0.244652130791,0.719056255192,-0.132705321574,-0.253818662324,0.201396327459,1.37626079519,-0.204348388864,0.340512635604
309,FZD3,3,-1.59604895362,1.63910308113,1.45962355383,-0.164986765314,-0.0526377329911,-0.553920357105,-0.117859192133,-0.0867439812082,-0.526529652597
310,GABRG3,3,-1.80371646724,0.643761429172,0.738019444306,-0.341813734645,0.62155689682,-0.847259366573,-0.890005488151,0.875706092164,1.00375119414
311,GAD2,3,-1.39363492551,0.476309583524,2.2074330837,-0.563697245126,0.451680045188,-0.444471548716,-0.0957638242569,-0.204417032893,-0.433438135915
312,GAS1,3,-1.78788891288,1.6869382621,1.07689497623,0.0495989033189,-0.28662727863,-0.358493542893,-0.719869655757,0.102521175153,0.236926073361
313,GH1,3,-0.18625419328,-0.219155807011,0.45822750191,2.14975863267,0.0896598477495,0.577230146793,-0.95648870961,-0.95648870961,-0.95648870961
314,GRK5,3,-1.16640749753,-0.479046587232,1.62763757156,1.11504572968,0.685850704875,0.445114455813,-0.388773137484,-0.974842299764,-0.864578939916
315,GSTM1,3,-1.96324806704,1.46300768376,-0.935379058838,0.202832482758,0.964299960748,-0.0602021939703,-0.120263738986,0.366689496095,0.0822634354732
316,HLA-DMA,3,-0.84793671184,2.25207242028,-1.14489047863,-0.612544457457,-0.358418135886,0.0208447523183,-0.0784757427767,0.16998454617,0.599363807816
317,HMGCR,3,0.513905225857,-0.431073632372,-0.459616324981,-0.363764010905,0.080052843478,2.44283614089,-0.258230037038,-0.714568572149,-0.809541632775
318,HPSE2,3,-0.471471689958,2.45265125846,0.717829412592,-0.459117630894,-0.460905566337,-0.511667662267,-0.513004535305,-0.461543703308,-0.292769882979
319,HSPA1A,3,-1.62814791409,-0.0141131208094,0.659157722124,0.36624812139,1.54240809768,0.355750926692,0.639335388218,-0.856517174916,-1.06412204629
320,KIT,3,-0.968306970955,-0.340595000532,2.05270891201,0.762889090559,0.72088890816,-0.745679297244,-0.857728734058,-0.580926317743,-0.0432505901964
321,KLF11,3,-1.23392192149,2.14999200982,0.360548686818,0.638073796179,-0.300577349087,-0.125194139326,0.0504953084532,-0.880084868884,-0.65933152248
322,LAMA1,3,-1.82029927719,0.769778068505,0.664369257154,0.0962340361461,1.20842085826,0.184776424937,0.620296020678,-0.488452552532,-1.23512283596
323,LIPE,3,-2.06717737018,-0.745415661689,0.727224668037,1.04963981893,0.471573920942,1.02078189844,0.130056171974,-0.502079305041,-0.0846041414142
324,LPIN1,3,-2.10114431635,0.942749120786,0.826761114827,-0.546172397004,0.0963936162034,-0.0594415469512,-0.319370922621,-0.100583377646,1.26080870876
325,LRP2,3,-0.7641073384,2.42536298138,0.456703174277,-0.0251227548089,0.103909843299,-0.303250259729,-0.503384361206,-0.661987840974,-0.728123443842
326,MAFB,3,-1.3307036976,0.85310894107,1.59480077681,1.2129631233,-0.010768494177,-0.721891109027,-0.785256943149,-0.308618846888,-0.503633750336
327,MAP3K1,3,-1.42193814769,-0.704835796617,1.98878524677,0.251106089828,0.999852877775,-0.143155157474,-0.0309332337732,-0.492589863868,-0.446292014945
328,MED13L,3,-1.25249213848,2.14135697082,0.934749692915,-0.493457199997,-0.47979534811,0.0435631430896,-0.0448798379256,-0.68340707568,-0.165638206623
329,MMD,3,-0.418292198118,1.32150846983,1.98747857996,-0.13306026871,-0.182650212552,-0.178195656867,-0.583646481947,-0.731399091652,-1.08174313994
330,MN1,3,-2.1376482869,1.07041295196,-0.486699933591,-0.359886950613,0.561380100483,1.03748009215,0.632662743843,0.0361353998333,-0.353836117176
331,NOS2,3,-0.569857090646,1.0313335935,2.2764707816,-0.0760261430036,-0.471879503745,-0.512222008037,-0.550759197379,-0.561986331732,-0.56507410056
332,NOS3,3,0.00757101869487,0.856224841822,-0.250573317646,1.09411791436,0.328016487523,1.30687285684,-0.716887163967,-0.972605124135,-1.65273751349
333,NPY,3,-0.645868255759,2.16728762326,-0.0642562321043,-0.514157845962,-0.603672224664,-0.683776239482,-0.592171317079,-0.237373658601,1.17398815039
334,PAX6,3,-2.04674594329,0.906387152823,1.07319187307,0.573547331392,0.58561896596,0.40877580863,-0.111402924774,-0.797059333116,-0.592312930696
335,PCSK1,3,-1.08200928305,-0.00373006807876,1.60513313206,-1.24306776188,-0.648830349414,-0.817159310769,0.845590759618,0.688654443848,0.655418437671
336,PFKM,3,-0.619096424848,2.38005702078,0.619544887878,-0.619899197151,-0.599537142678,-0.844851383968,-0.0851120703938,-0.311473340152,0.0803676505317
337,PLAGL1,3,-1.58864833076,-0.555826165339,1.89452910704,0.672139148963,0.840454923881,-0.20008910094,-0.306205408563,-0.373460944966,-0.382893229318
338,POMC,3,-0.256711234227,-0.643643060501,2.53311455531,0.273741562646,-0.0891949862367,-0.07317825142,-0.583124271266,-0.559183940455,-0.601820373853
339,PPP1R3C,3,-1.36899808708,1.48095650399,-0.196227806055,-0.116986933965,1.60663724239,-0.583585486271,-0.814331467718,-0.388050817187,0.380586851899
340,PRKCB,3,-1.11682356201,0.104667312434,1.93635502125,0.39482744689,0.838365866429,0.255654562412,-0.897894702534,-0.996444364814,-0.518707580056
341,PRKD1,3,-1.61701863274,0.213152253483,1.36302564902,-0.122314861706,0.368110251102,-0.670040857149,-0.880717336232,-0.10211452402,1.44791805824
342,PRKG1,3,-1.98590377483,0.0418956412813,0.531920981922,0.454687031728,1.11647892061,-0.0970846098554,-1.00000735838,-0.19010306373,1.12811623125
343,PTGS1,3,-1.09319661137,2.3099780853,-0.248824566913,-0.979070357002,-0.458735877863,0.217705243516,0.320474074011,0.172665467975,-0.24099545766
344,PTPRD,3,-1.85276176719,-0.221415831451,1.15770305408,0.756264979959,1.39356165586,0.066125156423,-0.190684566364,-0.488906080521,-0.619886600794
345,RASGRP1,3,-1.38192630999,-0.420023407146,-0.192290087509,0.526661467406,2.31266791566,0.0192824206162,-0.292882379784,-0.314268935296,-0.257220683952
346,RHOU,3,-1.66517834836,1.22376013619,0.0997840832671,-0.402213869194,-0.50423490108,-1.07109902126,0.297719548061,1.12154950098,0.899912871402
347,SEC16B,3,-1.16949333834,1.61470500641,-0.958200701949,1.05186014232,0.906633939403,-0.369389234974,-0.756179058545,-0.617699024309,0.297762269987
348,SHBG,3,-1.7406004252,-0.411804888184,0.305884851788,1.02812491324,1.6181781995,0.594097518373,-0.465509765407,-0.339620315129,-0.588750088982
349,SIRT4,3,-1.72120940158,1.12025756293,1.59958804341,-0.0468917961691,-0.243176130849,0.577251636182,-0.442103701208,-0.0491369297866,-0.794579282932
